Latitude;Longitude;Type;StationID;StationName;MLLW;MLW;MSL;MHW;MHHW;NGVD;NAVD
55.3362;-131.6442;Sub;xTide_1873;Ketchikan, Tongass Narrows, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.0133;-74.1133;Sub;xTide_1874;Kettle Creek, Green Island, Barnegat Bay, New Jersey;0.0;-0.02662;-0.08740;-0.14249;-0.18239;0.22024;-0.12264
25.6983;-80.17;Sub;xTide_1875;Key Biscayne Yacht Club, Biscayne Bay, Florida;0.0;-0.04100;-0.34000;-0.64200;-0.65400;-0.13293;-0.60888
24.7183;-81.0167;Ref;xTide_1876;Key Colony Beach, Florida;0.0;-0.06000;-0.31996;-0.56595;-0.63196;-0.19249;-0.62387
24.58;-81.7383;Sub;xTide_1877;Key Haven - Stock Island Channel, Florida;0.0;-0.05598;-0.19996;-0.33595;-0.41793;0.02451;-0.38689
25.1133;-80.4167;Sub;xTide_1878;Key Largo, South Sound, Key Largo, Florida;0.0;-0.05080;-0.37529;-0.69019;-0.71789;-0.15947;-0.63758
24.6067;-81.47;Sub;xTide_1879;Key Lois, southeast end, Florida;0.0;-0.04907;-0.24274;-0.43396;-0.51449;-0.06359;-0.47897
24.5557;-81.8079;Ref;xTide_1880;Key West, Florida;0.0;-0.07086;-0.26837;-0.45703;-0.54565;-0.12372;-0.53269
24.545;-81.7833;Sub;xTide_1881;Key West, south side, White Street Pier, Florida;0.0;-0.06602;-0.28805;-0.49604;-0.58807;-0.14210;-0.55176
38.3417;-75.085;Sub;xTide_1882;Keydash, Isle of Wight Bay, Maryland;0.0;-0.04174;-0.28317;-0.50447;-0.55895;-0.12964;-0.37626
40.44;-74.1983;Sub;xTide_1883;Keyport, New Jersey;0.0;-0.06500;-0.86260;-1.60353;-1.70453;-0.62045;-0.89364
33.745;-79.065;Sub;xTide_1884;Keysfield, Waccamaw River, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.6033;-80.1317;Sub;xTide_1885;Kiawah River Bridge, South Carolina;0.0;-0.05220;-0.93832;-1.75657;-1.87551;-0.69978;-0.99772
53.045;-168.442;Sub;xTide_1886;Kigul Island, Umnak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
20.7833;-156.4667;Sub;xTide_1887;Kihei, Maalaea Bay, Maui Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.7883;-81.2033;Sub;xTide_1888;Kilkenny Club, Kilkenny Creek, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.47;-134.565;Sub;xTide_1889;Killisnoo, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.6867;-136.107;Sub;xTide_1890;Kimshan Cove, Ogden Passage, Chichagof Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.0617;-162.327;Ref;xTide_1891;King Cove, Deer Passage, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.8467;-118.398;Sub;xTide_1892;King Harbor, Santa Monica Bay, California;0.0;-0.28687;-0.83329;-1.39758;-1.62258;-0.73514;-0.04034
32.1233;-81.135;Sub;xTide_1893;King Island, west of, Savannah River, Georgia Current;0.0;-0.06370;-1.40927;-2.52102;-2.61449;-1.07499;-1.35910
58.6717;-156.657;Sub;xTide_1894;King Salmon Airport, Naknek River, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.895;-76.9683;Sub;xTide_1895;Kingman Lake, Anacostia River, D.C.;0.0;-0.05304;-0.48119;-0.92016;-0.99218;-0.21832;-0.45702
30.7967;-81.515;Ref;xTide_1896;Kings Bay, Navy Base, Georgia;0.0;-0.06200;-1.08352;-2.02234;-2.13364;-0.90248;-1.26090
60.5417;-148.46;Sub;xTide_1897;Kings Bay, Port Nellie Juan, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.7867;-81.84;Sub;xTide_1898;Kings Ferry, St. Marys River, Florida;0.0;-0.06607;-0.58903;-0.92699;-0.97299;0.00433;-0.32262
32.1267;-81.1367;Sub;xTide_1899;Kings Island Channel, Savannah River (Depth 10ft), Savannah River, Georgia Current;0.0;-0.06356;-1.41297;-2.52656;-2.61964;-1.08006;-1.36395
40.8103;-73.7649;Ref;xTide_1900;Kings Point, Long Island Sound, New York;0.0;-0.08484;-1.18511;-2.26642;-2.37638;-0.86902;-1.20015
48.4833;-122.9558;Sub;xTide_1901;Kings Point, Lopez Island, 1 mile NNW of, San Juan Channel, Washington Current;0.0;-0.61661;-1.36335;-2.09176;-2.25496;-1.23769;-0.08943
30.6317;-81.4767;Sub;xTide_1902;Kingsley Creek, RR. bridge, Florida;0.0;-0.05700;-0.99501;-1.87799;-1.98501;-0.79266;-1.14180
56.8333;-134.5167;Sub;xTide_1903;Kingsmill Point Light, 3 miles west of, Chatham Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.22;-76.6633;Ref;xTide_1904;Kingsmill, James River, Virginia;0.0;-0.04714;-0.39080;-0.73374;-0.79851;-0.14893;-0.41173
47.7967;-122.493;Sub;xTide_1905;Kingston, Appletree Cove, Puget Sound, Washington;0.0;-0.86000;-1.97500;-3.09100;-3.35000;-1.75053;-0.66573
41.9183;-73.9833;Sub;xTide_1906;Kingston, Hudson River, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.0317;-76.5767;Sub;xTide_1907;Kinsale, Yeocomico River, Virginia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.1652;-75.9884;Ref;xTide_1908;Kiptopeke Beach, Chesapeake Bay, Virginia;0.0;-0.03401;-0.43414;-0.82852;-0.89716;-0.32851;-0.57999
51.9833;-177.55;Sub;xTide_1909;Kiska Harbor, Kiska Island, Rat Islands, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
53.7133;-166.572;Sub;xTide_1910;Kisselen Bay, Beaver Inlet, Unalaska Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
43.0817;-70.7033;Sub;xTide_1911;Kittery Point, Portsmouth Harbor, New Hampshire;0.0;-0.10311;-1.44348;-2.75534;-2.88593;-1.29670;-1.53090
36.1017;-75.71;Sub;xTide_1912;Kitty Hawk (ocean), North Carolina;0.0;-0.04334;-0.53234;-1.01544;-1.11344;-0.35396;-0.64778
67.7267;-164.592;Ref;xTide_1913;Kivalina, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.82;-152.9;Sub;xTide_1914;Kizhuyak Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.9;-152.65;Sub;xTide_1915;Kizhuyak Point, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.4167;-135.89;Sub;xTide_1916;Klokachef Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
46.1867;-123.588;Sub;xTide_1917;Knappa, Knappa Slough, Oregon;0.0;-0.30300;-1.33000;-2.33600;-2.54300;-0.81622;0.21481
24.7067;-81.125;Sub;xTide_1918;Knight Key Channel, Knight Key, Florida Bay, Florida;0.0;-0.03201;-0.14488;-0.24988;-0.32179;-0.02523;-0.44824
24.715;-81.4783;Sub;xTide_1919;Knockemdown Key, north end, Florida;0.0;-0.08704;-0.31597;-0.62296;-0.70596;-0.12866;-0.54659
57.7833;-152.428;Sub;xTide_1920;Kodiak, Port of Kodiak, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.745;-152.483;Sub;xTide_1921;Kodiak, St. Paul Harbor, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.7317;-152.512;Ref;xTide_1922;Kodiak, Women's Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
21.0933;-157.197;Sub;xTide_1923;Kolo, Molokai Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
66.9017;-162.582;Ref;xTide_1924;Kotzebue, Kotzebue Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
20.595;-156.607;Sub;xTide_1925;Kuheia Bay, Kahoolawe Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.0369;-134.115;Sub;xTide_1926;Kuiu Island, Affleck Canal, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.6133;-157.983;Sub;xTide_1927;Kujulik Bay (North Shore), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.3417;-154.117;Sub;xTide_1928;Kukak, Kukak Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
53.4617;-167.02;Sub;xTide_1929;Kuliliak Bay, Unalaska Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.79;-159.35;Sub;xTide_1930;Kupreanof Harbor, Paul Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.7;-157.25;Ref;xTide_1931;Kvichak Bay (off Naknek River entrance), Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.97;-156.947;Sub;xTide_1932;Kvichak, Kvichak River, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
9.4;-167.4833;Sub;xTide_1933;Kwajalein Atoll (Namur Island), Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
8.7316;-167.7362;Ref;xTide_1934;Kwajalein, Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.5267;-70.5767;Sub;xTide_1935;L'Hommedieu Shoal, north of west end, Nantucket Sound, Massachusetts Current;0.0;-0.07188;-0.29966;-0.46813;-0.56511;-0.13512;-0.39878
48.3917;-122.497;Sub;xTide_1936;La Conner, Swinomish Channel, Washington;0.0;-0.82202;-1.81743;-2.87478;-3.15476;-1.61576;-0.46119
32.8667;-117.258;Ref;xTide_1937;La Jolla (Scripps Institution Wharf), California;0.0;-0.27485;-0.83124;-1.39902;-1.62197;-0.70664;-0.05720
47.9133;-124.637;Ref;xTide_1938;La Push, Quillayute River, Washington;0.0;-0.42782;-1.42273;-2.42964;-2.65061;-1.34741;-0.25284
36.8842;-76.2759;Ref;xTide_1939;Lafayette River, Virginia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.3687;-79.252;Sub;xTide_1940;Lafayette swing bridge, Waccamaw River, Winyah Bay, South Carolina Current;0.0;-0.03314;-0.60561;-1.12944;-1.20841;-0.24777;-0.55352
29.6667;-90.1117;Ref;xTide_1941;Lafitte, Barataria Waterway, Louisiana;0.0;-999999;-999999;-999999;-999999;-999999;-999999
20.8833;-156.6833;Sub;xTide_1942;Lahaina, Maui Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
21.65;-157.9333;Sub;xTide_1943;Laie Bay, Oahu Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.1217;-85.5283;Sub;xTide_1944;Laird Bayou, East Bay, St. Andrew Bay, Florida;0.0;-0.03285;-0.22588;-0.42284;-0.44788;-0.03106;-0.18463
56.0233;-132.92;Sub;xTide_1945;Lake Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.2236;-93.2217;Ref;xTide_1946;Lake Charles, Calcasieu River, Louisiana;0.0;-0.06600;-0.22600;-0.37700;-0.40800;-0.15633;-0.13160
30.3983;-81.6983;Sub;xTide_1947;Lake Forest, Ribault River, Trout River, Florida;0.0;-0.02500;-0.41282;-0.81845;-0.84971;-0.14093;-0.46394
41.0733;-71.935;Ref;xTide_1948;Lake Montauk, Long Island, New York;0.0;-0.05189;-0.35772;-0.66351;-0.75045;-0.17707;-0.46509
36.825;-75.9817;Sub;xTide_1949;Lake Rudee, south end, Virginia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
26.9117;-80.08;Sub;xTide_1950;Lake Worth Creek, Day Beacon 19, ICWW, Florida;0.0;-0.04595;-0.36298;-0.67395;-0.71794;-0.20485;-0.66398
26.6133;-80.0467;Ref;xTide_1951;Lake Worth ICW, Florida;0.0;-0.04003;-0.44100;-0.85800;-0.90801;-0.27544;-0.74501
26.6117;-80.0333;Ref;xTide_1952;Lake Worth Pier, Florida;0.0;-0.04200;-0.46000;-0.87400;-0.91700;-0.27717;-0.74795
26.37;-80.07;Ref;xTide_1953;Lake Wyman, ICWW, Florida;0.0;-0.04610;-0.35390;-0.69935;-0.73765;-0.23068;-0.70676
38.2;-122.5667;Sub;xTide_1954;Lakeville, Petaluma River, San Pablo Bay, California;0.0;-0.27890;-1.04408;-1.76872;-1.94145;-0.83364;-0.01703
18.3182;-64.7242;Ref;xTide_1955;Lameshur Bay, St. John, Virgin Islands;0.0;-0.01569;-0.11848;-0.23662;-0.24948;-999999;-0.11687
29.8783;-84.595;Ref;xTide_1956;Lanark, St. George Sound, Florida;0.0;-0.18498;-0.45198;-0.73710;-0.79710;-0.32798;-0.50087
55.2133;-132.095;Sub;xTide_1957;Lancaster Cove, Cholmondeley Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
60.8533;-146.535;Sub;xTide_1958;Landlocked Bay, Port Fidalgo, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.4317;-89.0817;Ref;xTide_1959;Landon, Mississippi;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.4033;-76.9117;Ref;xTide_1960;Lanexa, Chickahominy River, Virginia;0.0;-0.02836;-0.39349;-0.81352;-0.87622;-0.06252;-0.40403
30.425;-88.87;Ref;xTide_1961;Langley Point, Mississippi;0.0;-0.03940;-0.27430;-0.51060;-0.54210;-0.15582;-0.11798
18.3167;-65.5833;Sub;xTide_1962;Largo Shoals, west of, Puerto Rico Current;0.0;-0.05190;-0.20734;-0.36150;-0.43980;-999999;-0.18240
25.14;-80.395;Sub;xTide_1963;Largo Sound, Key Largo, Florida;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.5333;-153.99;Ref;xTide_1964;Larsen Bay, Kodiak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
17.9283;-66.1583;Ref;xTide_1965;Las Mareas, Puerto Rico;0.0;-0.00621;-0.10142;-0.20288;-0.20506;-999999;-0.07392
51.6717;-178.045;Sub;xTide_1966;Lash Bay, Tanaga Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
51.825;-176.402;Sub;xTide_1967;Laska Cove, Kagalaska Island, Aleutian Islands, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
60.0533;-147.907;Sub;xTide_1968;Latouche, Latouche Island, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
26.1883;-80.0933;Sub;xTide_1969;Lauderdale-by-the-Sea, Anglin Fishing Pier, Florida;0.0;-0.05100;-0.44600;-0.83600;-0.87300;-0.21856;-0.70139
29.4492;-91.3381;Ref;xTide_1970;Lawma, Amerada Pass, Louisiana;0.0;-0.11001;-0.28267;-0.48703;-0.53148;-0.11258;-0.17357
48.6783;-122.7145;Sub;xTide_1971;Lawrence Point, Orcas I., 1.3 mi. NE of, Rosario Strait, Washington Current;0.0;-0.78047;-1.52367;-2.36121;-2.59931;-1.38085;-0.19906
25.7667;-171.75;Sub;xTide_1972;Laysan Island, Hawaii;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32;-80.9283;Sub;xTide_1973;Lazaretto Creek Entrance, N of, Bull River (Depth 10ft), Wassaw Sound, Georgia Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.6367;-80.2017;Sub;xTide_1974;Leadenwah Creek, 3 mi. above entrance, North Edisto River, South Carolina;0.0;-0.06400;-1.09002;-1.89102;-2.00203;-0.85334;-1.15108
56.7883;-132.502;Ref;xTide_1975;Leconte Bay, Frederick Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.4333;-156.3;Sub;xTide_1976;Lees Cabins, Wide Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.2483;-90.2117;Ref;xTide_1977;Leeville, Bayou Lafourche, Louisiana;0.0;-999999;-999999;-999999;-999999;-999999;-999999
18.3676;-64.7207;Ref;xTide_1978;Leinster Point, Leinster Bay, St. John, Virgin Islands;0.0;-0.03814;-0.16180;-0.27834;-0.34931;-999999;0.03671
39.245;-75.5183;Sub;xTide_1979;Leipsic, Leipsic River, Delaware Bay, Delaware;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.35;-80.8067;Sub;xTide_1980;Lemon Island South, Chechessee River (Depth 10ft), South Carolina Current;0.0;-0.06200;-1.43880;-2.47850;-2.58890;-1.18493;-1.46882
55.1183;-162.378;Sub;xTide_1981;Lenard Harbor, Cold Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
34.7083;-76.62;Sub;xTide_1982;Lenoxville Point, North Carolina;0.0;-0.03700;-0.40202;-0.75802;-0.83004;-0.20552;-0.50300
37.5833;-76.99;Ref;xTide_1983;Lester Manor, Pamunkey River, Virginia;0.0;-0.03004;-0.45667;-0.88426;-0.94529;-0.17308;-0.53781
59.1133;-156.832;Sub;xTide_1984;Levelock, Kvichak River, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.7817;-75.12;Ref;xTide_1985;Lewes, Fort Miles, Delaware;0.0;-0.04859;-0.68079;-1.29256;-1.42047;-0.56524;-0.80178
41.6317;-70.2733;Sub;xTide_1986;Lewis Bay entrance channel, Nantucket Sound, Massachusetts Current;0.0;-0.07765;-0.58366;-1.05095;-1.15354;-0.41143;-0.67794
37.9961;-76.4644;Ref;xTide_1987;Lewisetta, Potomac River, Virginia;0.0;-0.03390;-0.22440;-0.40883;-0.44738;0.00081;-0.24701
29.5233;-92.0433;Sub;xTide_1988;Lighthouse Point, Atchafalaya Bay, Louisiana;0.0;-0.18635;-0.38784;-0.61553;-0.64675;-0.24746;-0.26340
41.2517;-72.905;Sub;xTide_1989;Lighthouse Point, New Haven Harbor, Connecticut;0.0;-0.07126;-1.00098;-1.93441;-2.03509;-0.77979;-1.09927
24.9033;-80.695;Sub;xTide_1990;Lignumvitae Key, NE side, Florida Bay, Florida;0.0;-0.00599;-0.10500;-0.20803;-0.24001;0.08678;-0.36598
24.9;-80.705;Sub;xTide_1991;Lignumvitae Key, west side, Florida Bay, Florida;0.0;-0.00910;-0.10633;-0.21030;-0.24387;0.08471;-0.36814
9.8167;-169.3167;Sub;xTide_1992;Likiep Atoll, Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
17.6947;-64.7538;Ref;xTide_1993;Lime Tree Bay, St. Croix, Virgin Islands;0.0;-0.00397;-0.11178;-0.21401;-0.21607;-999999;-0.11174
32.7867;-80.105;Sub;xTide_1994;Limehouse Bridge, Stono River, South Carolina;0.0;-0.07503;-1.08903;-1.77703;-1.87303;-0.75605;-1.05325
48.6263;-123.1092;Sub;xTide_1995;Limestone Point, Spieden Channel, San Juan Channel, Washington Current;0.0;-0.78112;-1.45555;-2.20503;-2.41477;-1.35299;-0.18960
58.4983;-134.965;Sub;xTide_1996;Lincoln Island, Lynn Canal, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.05;-132.7167;Sub;xTide_1997;Lincoln Rock Light, 1 mile west from, Clarence Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.6017;-132.512;Ref;xTide_1998;Lindeman Cove, Kasaan Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.45;-135.0333;Sub;xTide_1999;Lindenberg Head, Peril Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.45;-135.0333;Sub;xTide_2000;Lindenburg Head, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.8833;-130.0333;Sub;xTide_2001;Lion Point, Portland Canal, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.4717;-79.1017;Sub;xTide_2002;Litchfield Beach bridge, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.165;-81.13;Sub;xTide_2003;Little Back River, Hwy. 17, Back River, Savannah River, South Carolina;0.0;-0.07600;-1.40700;-2.40000;-2.48700;-0.95534;-1.23815
32.5017;-80.7867;Sub;xTide_2004;Little Barnwell I., E of, Whale Branch River (Depth 6ft), South Carolina Current;0.0;-0.06517;-1.43515;-2.48447;-2.59776;-1.10474;-1.38694
24.915;-80.64;Sub;xTide_2005;Little Basin, Upper Matecumbe Key, Florida Bay, Florida;0.0;-0.01570;-0.11350;-0.21200;-0.23930;0.09747;-0.35920
33.6017;-79.1183;Sub;xTide_2006;Little Bull Creek entrance, Bull Creek, Waccamaw River, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
25.2883;-80.37;Ref;xTide_2007;Little Card Sound bridge, Florida;0.0;-0.01800;-0.09900;-0.18000;-0.19300;0.14592;-0.32516
36.9117;-76.175;Sub;xTide_2008;Little Creek NAB, Chesapeake Bay, Virginia;0.0;-0.04275;-0.43230;-0.82440;-0.89140;-0.29544;-0.55419
44.2917;-68.6933;Sub;xTide_2009;Little Deer Isle, Eggemoggin Reach, Maine;0.0;-0.11506;-1.68479;-3.20824;-3.33851;-1.57163;-1.77208
31.87;-81.0733;Sub;xTide_2010;Little Don Island, east of, Vernon River (Depth 10ft), Wassaw Sound, Georgia Current;0.0;-0.06384;-1.14263;-2.13556;-2.24903;-0.86829;-1.15278
24.6817;-81.2283;Sub;xTide_2011;Little Duck Key, east end, Hawk Channel, Florida;0.0;-0.04701;-0.17603;-0.30705;-0.37808;-0.03282;-0.45145
31.3183;-81.305;Sub;xTide_2012;Little Egg Island, northwest of (Depth 12ft), Altamaha Sound, Georgia Current;0.0;-0.06230;-1.10003;-2.10069;-2.21349;-0.93409;-1.23230
41.2067;-72.1017;Sub;xTide_2013;Little Gull Island, Long Island, New York;0.0;-0.05339;-0.42824;-0.76620;-0.85198;-0.24554;-0.53592
41.52;-70.665;Sub;xTide_2014;Little Harbor, Woods Hole, Massachusetts;0.0;-0.05809;-0.26484;-0.43768;-0.52305;-0.11578;-0.37839
26.3533;-81.855;Sub;xTide_2015;Little Hickory Island, Estero Bay, Florida;0.0;-0.16722;-0.45722;-0.72599;-0.80632;-0.21774;-0.58116
27.705;-82.4483;Ref;xTide_2016;Little Manatee River, Florida;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.3267;-81.3183;Sub;xTide_2017;Little Mud River Range (Depth 9ft), Altamaha Sound, Georgia Current;0.0;-0.06281;-1.11505;-2.12041;-2.23219;-0.94695;-1.24563
31.8883;-81.0983;Sub;xTide_2018;Little Ogeechee River Entrance (Depth 10ft), Wassaw Sound, Georgia Current;0.0;-0.06436;-1.15186;-2.14896;-2.26245;-0.87148;-1.15412
31.8883;-81.0983;Sub;xTide_2019;Little Ogeechee River Entrance (Depth 20ft), Wassaw Sound, Georgia Current;0.0;-0.06436;-1.15186;-2.14896;-2.26245;-0.87148;-1.15412
31.8967;-81.095;Sub;xTide_2020;Little Ogeechee River Entrance, north of (Depth 6ft), Ossabaw Sound, Georgia Current;0.0;-0.06390;-1.15150;-2.14860;-2.26170;-0.87138;-1.15367
24.75;-81.3283;Sub;xTide_2021;Little Pine Key, north end, Florida;0.0;-0.08796;-0.26298;-0.48401;-0.55097;-0.09021;-0.51516
24.7133;-81.3033;Sub;xTide_2022;Little Pine Key, south end, Florida;0.0;-0.05498;-0.18098;-0.25494;-0.33798;-0.00343;-0.42665
30.31;-81.61;Sub;xTide_2023;Little Pottsburg Creek, Florida;0.0;-0.02400;-0.32700;-0.64100;-0.67300;-0.03966;-0.37000
33.87;-78.6083;Sub;xTide_2024;Little River (town), South Carolina;0.0;-0.04547;-0.72089;-1.39503;-1.50525;-0.45516;-0.77584
33.87;-78.5733;Sub;xTide_2025;Little River Neck, north end, South Carolina;0.0;-0.04904;-0.76002;-1.45998;-1.57698;-0.54279;-0.86266
27.18;-82.495;Sub;xTide_2026;Little Sarasota Bay, south end, bridge, Florida Current;0.0;-0.11127;-0.26446;-0.42643;-0.52378;-0.13477;-0.47067
39.5217;-74.32;Sub;xTide_2027;Little Sheepshead Creek, Great Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
24.7733;-81.3683;Sub;xTide_2028;Little Spanish Key, Spanish Banks, Florida;0.0;-0.11893;-0.44780;-0.80469;-0.87769;-0.28458;-0.70854
30.7317;-81.7267;Sub;xTide_2029;Little St. Marys River, St. Marys River, Florida;0.0;-0.04598;-0.79305;-1.34805;-1.40605;-0.38531;-0.73582
31.3117;-81.3533;Sub;xTide_2030;Little St. Simon Island (north) (Depth 11ft), Altamaha Sound, Georgia Current;0.0;-0.06346;-1.12875;-2.14490;-2.25287;-0.96657;-1.26305
30.43;-81.405;Sub;xTide_2031;Little Talbot Island, ocean, Florida;0.0;-0.05700;-0.86500;-1.71900;-1.84400;-0.66115;-1.00100
24.665;-81.3867;Sub;xTide_2032;Little Torch Key, Pine Channel Bridge, south side, Florida;0.0;-0.02101;-0.16703;-0.31502;-0.38602;0.01040;-0.40898
24.665;-81.3867;Sub;xTide_2033;Little Torch Key, Pine Channel Bridge, south side, Florida (2);0.0;-0.02101;-0.16703;-0.31502;-0.38602;0.01040;-0.40898
24.665;-81.395;Sub;xTide_2034;Little Torch Key, Torch Channel, Florida;0.0;-0.03689;-0.20490;-0.36797;-0.44417;-0.02652;-0.44526
31.87;-81.05;Sub;xTide_2035;Little Wassaw Island, SW of (Depth 10ft), Ossabaw Sound, Georgia Current;0.0;-0.06350;-1.13480;-2.12340;-2.23730;-0.86565;-1.15101
58.6167;-137.65;Sub;xTide_2036;Lituya Bay, 2 miles inside entrance, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.46;-77.27;Sub;xTide_2037;Liverpool Point, Potomac River, Maryland;0.0;-0.02940;-0.25080;-0.45320;-0.48640;0.01690;-0.22705
32.5733;-80.745;Sub;xTide_2038;Lobeco, Whale Branch, Coosaw River, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
47.585;-122.362;Sub;xTide_2039;Lockheed Shipyard, Harbor Island, Puget Sound, Washington;0.0;-0.86600;-2.02700;-3.20600;-3.46900;-1.81098;-0.72678
33.9167;-78.2333;Sub;xTide_2040;Lockwoods Folly Inlet, North Carolina;0.0;-0.05590;-0.77428;-1.47786;-1.59396;-0.56944;-0.89928
26.93;-82.1367;Ref;xTide_2041;Locust Point, Hog Island, Charlotte Harbor, Florida;0.0;-0.12704;-0.30727;-0.49830;-0.59390;-0.13325;-0.47569
