SiteNumber;SiteName;Latitude;Longitude;SiteNumber2
05300000;LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN;44.99523647;-95.9197542;USGS05300000
05301000;MINNESOTA RIVER NEAR LAC QUI PARLE, MN;45.0213472;-95.8683648;USGS05301000
05304500;CHIPPEWA RIVER NEAR MILAN, MN;45.108292;-95.7989224;USGS05304500
05304995;CHIPPEWA R. (HW) ABOVE COUNTY RD 13 NR WATSON, MN;45.02277778;-95.7902778;USGS05304995
05305000;CHIPPEWA RIVER (TW) NEAR WATSON, MN;45.02106855;-95.7905848;USGS05305000
05311000;MINNESOTA RIVER AT MONTEVIDEO, MN;44.9332903;-95.7336374;USGS05311000
05311150;MINNESOTA RIVER AT HWY 212 IN GRANITE FALLS, MN;44.80555556;-95.5441667;USGS05311150
05313500;YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN;44.71516667;-95.5441111;USGS05313500
05315000;REDWOOD RIVER NEAR MARSHALL, MN;44.43016667;-95.8295556;USGS05315000
05316500;REDWOOD RIVER NEAR REDWOOD FALLS, MN;44.5235701;-95.1724992;USGS05316500
05316580;MINNESOTA RIVER AT MORTON, MN;44.5460717;-94.9963838;USGS05316580
05317000;COTTONWOOD RIVER NEAR NEW ULM, MN;44.29135177;-94.4402495;USGS05317000
05317200;LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN;44.2463534;-94.3388558;USGS05317200
05319500;WATONWAN RIVER NEAR GARDEN CITY, MN;44.04635215;-94.1955144;USGS05319500
05320000;BLUE EARTH RIVER NEAR RAPIDAN, MN;44.09552035;-94.1094019;USGS05320000
05320500;LE SUEUR RIVER NEAR RAPIDAN, MN;44.10968777;-94.0419002;USGS05320500
05325000;MINNESOTA RIVER AT MANKATO, MN;44.1688553;-94.0032886;USGS05325000
05327000;HIGH ISLAND CREEK NEAR HENDERSON, MN;44.5719079;-93.9219113;USGS05327000
05330000;MINNESOTA RIVER NEAR JORDAN, MN;44.69301845;-93.641902;USGS05330000
05330920;MINNESOTA RIVER AT FORT SNELLING STATE PARK, MN;44.8702432;-93.1924432;USGS05330920
05331000;MISSISSIPPI RIVER AT ST. PAUL, MN;44.9444444;-93.0881111;USGS05331000
05331580;MISSISSIPPI RIVER BELOW L&D #2 AT HASTINGS, MN;44.7458333;-92.8477778;USGS05331580
05331833;NAMEKAGON RIVER AT LEONARDS, WI;46.1713409;-91.32935;USGS05331833
05333500;ST. CROIX RIVER NEAR DANBURY, WI;46.0761111;-92.2466667;USGS05333500
05336700;KETTLE RIVER BELOW SANDSTONE, MN;46.1055048;-92.8640899;USGS05336700
05338500;SNAKE RIVER NEAR PINE CITY, MN;45.84162199;-92.9335412;USGS05338500
05340500;ST. CROIX RIVER AT ST. CROIX FALLS, WI;45.4069444;-92.6469444;USGS05340500
05341550;ST. CROIX RIVER AT STILLWATER, MN;45.05607806;-92.8040963;USGS05341550
053416966;DRY RUN AT 190TH STREET NEAR JEWETT, WI;45.11513889;-92.41625;USGS053416966
05341752;WILLOW RIVER @ WILLOW R STATE PARK NR BURKHARDT,WI;45.01166667;-92.7083333;USGS05341752
05342000;KINNICKINNIC RIVER NEAR RIVER FALLS, WI;44.8308333;-92.7330556;USGS05342000
05344490;ST. CROIX RIVER AT PRESCOTT, WI;44.74913428;-92.8046473;USGS05344490
05344500;MISSISSIPPI RIVER AT PRESCOTT, WI;44.74580095;-92.8002026;USGS05344500
05345000;VERMILLION RIVER NEAR EMPIRE, MN;44.66663318;-93.0549358;USGS05345000
05346050;Clear Lake, East Side, at Prairie Island, MN (SW8);44.6535785;-92.7101981;USGS05346050
05353800;STRAIGHT RIVER NEAR FARIBAULT, MN;44.2580192;-93.2310473;USGS05353800
05354500;CANNON RIVER AT CO. HWY. 29 BELOW FARIBAULT, MN;44.3597222;-93.2566667;USGS05354500
05355024;CANNON RIVER AT NORTHFIELD MN;44.4585833;-93.1596667;USGS05355024
05355038;CHUB CREEK AT CO. HWY. 47 ABOVE RANDOLPH, MN;44.52888889;-93.0725;USGS05355038
05355080;PRAIRIE CREEK NEAR CANNON FALLS, MN;44.4861111;-92.9872222;USGS05355080
05355092;CANNON RIVER AT 9TH ST. BRIDGE IN CANNON FALLS, MN;44.5169722;-92.9120278;USGS05355092
05355200;CANNON RIVER AT WELCH, MN;44.5638559;-92.7321429;USGS05355200
05355250;MISSISSIPPI RIVER AT RED WING, MN;44.56530556;-92.5424444;USGS05355250
05356000;CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI;45.8486111;-91.0788889;USGS05356000
05356500;CHIPPEWA RIVER NEAR BRUCE, WI;45.4521867;-91.2609878;USGS05356500
05357206;ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI;46.03277778;-89.6077778;USGS05357206
05357215;ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI;46.02388889;-89.6527778;USGS05357215
05357225;STEVENSON CREEK @ CT HWY M NR BOULDER JUNCTION, WI;46.06138889;-89.6472222;USGS05357225
05357230;NORTH CREEK AT TROUT LAKE NEAR BOULDER JUNCTION,WI;46.0786111;-89.6672222;USGS05357230
05357245;TROUT RIVER AT TROUT LAKE NEAR BOULDER JUNCTION,WI;46.03555556;-89.7055556;USGS05357245
05357335;BEAR RIVER NEAR MANITOWISH WATERS, WI;46.0488377;-89.9846035;USGS05357335
05360500;FLAMBEAU RIVER NEAR BRUCE, WI;45.40638889;-91.2194444;USGS05360500
05362000;JUMP RIVER AT SHELDON, WI;45.30802638;-90.956525;USGS05362000
05365500;CHIPPEWA RIVER AT CHIPPEWA FALLS, WI;44.92666667;-91.4108333;USGS05365500
05365550;CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI;44.8225833;-91.5076111;USGS05365550
053674967;TROUT CREEK AT TENTH STREET NEAR BLOOMER, WI;45.0994444;-91.6511111;USGS053674967
05367500;RED CEDAR RIVER NEAR COLFAX, WI;45.05305556;-91.7119444;USGS05367500
05368000;HAY RIVER AT WHEELER, WI;45.0477401;-91.9110104;USGS05368000
05369000;RED CEDAR RIVER AT MENOMONIE, WI;44.87527778;-91.9380556;USGS05369000
05369500;CHIPPEWA RIVER AT DURAND, WI;44.631;-91.9713333;USGS05369500
05370000;EAU GALLE RIVER AT SPRING VALLEY, WI;44.85277778;-92.2383333;USGS05370000
05372995;SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN;44.061631;-92.4662889;USGS05372995
05374000;ZUMBRO RIVER AT ZUMBRO FALLS, MN;44.28555556;-92.43;USGS05374000
05378490;MISSISSIPPI RIVER AT LOCK AND DAM 5A NR WINONA, MN;44.086352;-91.6684834;USGS05378490
05378500;MISSISSIPPI RIVER AT WINONA, MN;44.0555186;-91.6376487;USGS05378500
05379400;TREMPEALEAU RIVER AT ARCADIA, WI;44.25444444;-91.5052778;USGS05379400
05379500;TREMPEALEAU RIVER AT DODGE, WI;44.13175;-91.5530278;USGS05379500
05381000;BLACK RIVER AT NEILLSVILLE, WI;44.5597222;-90.615;USGS05381000
053813595;BLACK RIVER DS ST HWY 54 AT BLACK RIVER FALLS, WI;44.29357228;-90.846531;USGS053813595
05382000;BLACK RIVER NEAR GALESVILLE, WI;44.06027778;-91.2872222;USGS05382000
05382255;STILLWELL CREEK AT SIXTEENTH COURT NEAR TOMAH, WI;43.99388889;-90.6572222;USGS05382255
05382257;STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI;44.00055556;-90.6811111;USGS05382257
05382267;LA CROSSE RIVER @ CNTY TRUNK HIGHWY BB NR TOMAH,WI;44.00027778;-90.7244444;USGS05382267
05382284;SILVER CREEK AT STATE HIGHWAY 21 NEAR ANGELO, WI;43.9672222;-90.765;USGS05382284
05382325;LA CROSSE RIVER AT SPARTA, WI;43.9375;-90.8105556;USGS05382325
05383075;LA CROSSE RIVER NEAR LA CROSSE, WI;43.86079886;-91.2104156;USGS05383075
05383950;ROOT RIVER NEAR PILOT MOUND, MN;43.7846858;-92.0301573;USGS05383950
05384350;ROOT RIVER ABOVE RUSHFORD, MN;43.79777778;-91.8038889;USGS05384350
05385000;ROOT RIVER NEAR HOUSTON, MN;43.76857719;-91.5698654;USGS05385000
05385500;SOUTH FORK ROOT RIVER NEAR HOUSTON, MN;43.73857768;-91.5640317;USGS05385500
05386400;MISSISSIPPI RIVER AT BROWNSVILLE, MN;43.68663579;-91.2726347;USGS05386400
05387320;Upper Iowa River at Lime Springs, IA;43.46677778;-92.2975278;USGS05387320
05387405;Upper Iowa River at Kendallville, IA;43.44130556;-92.0359444;USGS05387405
05387440;Upper Iowa River at Bluffton, IA;43.40691316;-91.8990464;USGS05387440
05387490;Dry Run Creek near Decorah, IA;43.2913611;-91.8093215;USGS05387490
05387500;Upper Iowa River at Decorah, IA;43.3048888;-91.7955429;USGS05387500
05388250;Upper Iowa River near Dorchester, IA;43.4210841;-91.5087519;USGS05388250
05388310;Waterloo Creek near Dorchester, IA;43.45108357;-91.5051407;USGS05388310
05389000;Yellow River near Ion, IA;43.11192665;-91.2651317;USGS05389000
05389400;Bloody Run Creek near Marquette, IA;43.04081747;-91.2065192;USGS05389400
05389500;Mississippi River at McGregor, IA;43.02701224;-91.1726298;USGS05389500
05390500;ANVIL LAKE NEAR EAGLE RIVER, WI;45.95013889;-89.05425;USGS05390500
05390685;MUSKELLUNGE CREEK NEAR ST. GERMAIN, WI;45.9336111;-89.4247222;USGS05390685
05391000;WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI;45.8305086;-89.55236359;USGS05391000
05393500;SPIRIT RIVER AT SPIRIT FALLS, WI;45.44916667;-89.9791667;USGS05393500
05394500;PRAIRIE RIVER NEAR MERRILL, WI;45.2358333;-89.6497222;USGS05394500
05395000;WISCONSIN RIVER AT MERRILL, WI;45.1783333;-89.6816667;USGS05395000
05396000;BIG RIB RIVER AT RIB FALLS, WI;44.9725;-89.9052778;USGS05396000
05397500;EAU CLAIRE RIVER AT KELLY, WI;44.91888889;-89.5519444;USGS05397500
05398000;WISCONSIN RIVER AT ROTHSCHILD, WI;44.88683056;-89.6357472;USGS05398000
05399500;BIG EAU PLEINE RIVER AT STRATFORD, WI;44.8219098;-90.0795754;USGS05399500
05400625;LITTLE PLOVER RIVER NEAR PLOVER, WI;44.47075;-89.5082222;USGS05400625
05401050;TENMILE CREEK NEAR NEKOOSA, WI;44.2625;-89.8102778;USGS05401050
05402000;YELLOW RIVER AT BABCOCK, WI;44.3022222;-90.1219444;USGS05402000
05403000;YELLOW RIVER AT NECEDAH, WI;44.0261111;-90.0716667;USGS05403000
05403500;LEMONWEIR RIVER AT NEW LISBON, WI;43.8797222;-90.1619444;USGS05403500
05404000;WISCONSIN RIVER NEAR WISCONSIN DELLS, WI;43.605;-89.7566667;USGS05404000
05404500;DEVILS LAKE NEAR BARABOO, WI;43.42638889;-89.7277778;USGS05404500
05405000;BARABOO RIVER NEAR BARABOO, WI;43.48166667;-89.6363889;USGS05405000
05406457;BLACK EARTH CREEK NR BREWERY RD AT CROSS PLAINS,WI;43.1097222;-89.6408333;USGS05406457
05406469;BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI;43.12527778;-89.635;USGS05406469
05406479;BLACK EARTH CK NR TREATMENT PLNT @ CROSS PLAINS,WI;43.1147222;-89.6641667;USGS05406479
05406500;BLACK EARTH CREEK AT BLACK EARTH, WI;43.13416667;-89.7322222;USGS05406500
05407000;WISCONSIN RIVER AT MUSCODA, WI;43.19805556;-90.4433333;USGS05407000
05407470;KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI;43.72166667;-90.5875;USGS05407470
05408000;KICKAPOO RIVER AT LA FARGE, WI;43.57414037;-90.6431861;USGS05408000
05408476;WEST FORK KICKAPOO RIVER @ OGDEN AVE AT CASHTON,WI;43.72566667;-90.781;USGS05408476
05408480;W FORK KICKAPOO R AT PEACEFUL VALLEY RD NR CASHTON;43.6995;-90.78775;USGS05408480
05410490;KICKAPOO RIVER AT STEUBEN, WI;43.18277778;-90.8583333;USGS05410490
05411500;Mississippi River at Clayton, IA;42.9035981;-91.1451296;USGS05411500
05411600;Turkey River at Spillville, IA;43.20727778;-91.9503333;USGS05411600
05411850;Turkey River near Eldorado, IA;43.0541879;-91.8090983;USGS05411850
05411900;Otter Creek at Elgin, IA;42.95241667;-91.6429722;USGS05411900
05412020;Turkey River above French Hollow Cr at Elkader, IA;42.84348517;-91.4012767;USGS05412020
05412340;Volga River at Fayette, IA;42.84413889;-91.8181667;USGS05412340
05412400;Volga River at Littleport, IA;42.7538753;-91.3690252;USGS05412400
05412500;Turkey River at Garber, IA;42.7399884;-91.261799;USGS05412500
05413500;GRANT RIVER AT BURTON, WI;42.72027778;-90.8191667;USGS05413500
05414000;PLATTE RIVER NEAR ROCKVILLE, WI;42.7311111;-90.6402778;USGS05414000
05414400;Middle Fk Little Maquoketa R nr Rickardsville, IA;42.56055427;-90.85985079;USGS05414400
05414820;SINSINAWA RIVER NEAR MENOMINEE, IL;42.4786111;-90.4866667;USGS05414820
05416900;Maquoketa River at Manchester, IA;42.4699878;-91.4487147;USGS05416900
05418110;NF Maquoketa River below Bear Cr at Dyersville, IA;42.4703333;-91.1245556;USGS05418110
05418400;North Fork Maquoketa River near Fulton, IA;42.1643333;-90.7293333;USGS05418400
05418500;Maquoketa River near Maquoketa, IA;42.08335324;-90.6329124;USGS05418500
05418720;Maquoketa River near Green Island, IA;42.1638611;-90.3350833;USGS05418720
05419000;APPLE RIVER NEAR HANOVER, IL;42.2527941;-90.2859623;USGS05419000
05420400;Mississippi River at Lock and Dam 13 nr Fulton, IL;41.8944725;-90.156793;USGS05420400
05420460;Beaver Slough at 3rd Street at Clinton, IA;41.82725169;-90.1904045;USGS05420460
05420500;Mississippi River at Clinton, IA;41.78058635;-90.252073;USGS05420500
05420680;Wapsipinicon River near Tripoli, IA;42.83609117;-92.2574003;USGS05420680
05420850;Little Wapsipinicon River near Oran, IA;42.71469444;-92.0415556;USGS05420850
05421000;Wapsipinicon River at Independence, IA;42.46359796;-91.8951722;USGS05421000
05421682;Buffalo Creek South of Prairieburg, IA;42.1958333;-91.4227778;USGS05421682
05421740;Wapsipinicon River near Anamosa, IA;42.08333856;-91.2673818;USGS05421740
05421760;Wapsipinicon River at Oxford Mills, IA;41.97194444;-90.96;USGS05421760
05421890;Silver Creek at Welton, IA;41.9150254;-90.6001369;USGS05421890
05422000;Wapsipinicon River near De Witt, IA;41.76697439;-90.5348588;USGS05422000
05422470;Crow Creek at Bettendorf, IA;41.55114445;-90.4551322;USGS05422470
05422560;Duck Creek at 110th Avenue at Davenport, IA;41.55669745;-90.6876409;USGS05422560
05422600;Duck Creek at DC Golf Course at Davenport, IA;41.54614409;-90.5240237;USGS05422600
05423500;SOUTH BRANCH ROCK RIVER AT WAUPUN, WI;43.64165509;-88.72066309;USGS05423500
05424057;ROCK RIVER AT HORICON, WI;43.45027778;-88.6322222;USGS05424057
05425500;ROCK RIVER AT WATERTOWN, WI;43.18805556;-88.7261111;USGS05425500
05425912;BEAVERDAM RIVER AT BEAVER DAM, WI;43.44444444;-88.845;USGS05425912
05426000;CRAWFISH RIVER AT MILFORD, WI;43.1;-88.8494444;USGS05426000
05426067;BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI;43.08777778;-88.3761111;USGS05426067
05426250;BARK RIVER NEAR ROME, WI;42.96027778;-88.6705556;USGS05426250
05426350;SCUPPERNONG RIVER UPSTREAM OF MARL PIT NR EAGLE,WI;42.93388889;-88.4697222;USGS05426350
05426380;PARADISE SPRINGS CREEK NEAR EAGLE, WI;42.88777778;-88.4927778;USGS05426380
05427085;ROCK RIVER AT ROBERT STREET AT FORT ATKINSON, WI;42.9275;-88.8427778;USGS05427085
05427235;LAKE KOSHKONONG NEAR NEWVILLE, WI;42.85750645;-88.9409429;USGS05427235
05427530;ROCK RIVER AT NEWVILLE, WI;42.83;-89.0213889;USGS05427530
05427718;YAHARA RIVER AT WINDSOR, WI;43.20888889;-89.3525;USGS05427718
05427850;YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI;43.1508333;-89.4019444;USGS05427850
05427880;SIXMILE CREEK AT STATE HIGHWAY 19 NEAR WAUNAKEE,WI;43.1922222;-89.4728889;USGS05427880
05427910;SIXMILE CREEK @ COUNTY TRNK HGHWY M NR WAUNAKEE,WI;43.1468333;-89.4368333;USGS05427910
05427927;DORN (SPRING) CREEK @ CT HIGHWAY Q NR WAUNAKEE, WI;43.14505556;-89.4718611;USGS05427927
05427930;DORN (SPRING) CREEK AT CT HIGHWAY M NR WAUNAKEE,WI;43.14027778;-89.4423056;USGS05427930
05427943;PHEASANT BRANCH AT AIRPORT ROAD NEAR MIDDLETON, WI;43.1111111;-89.5361111;USGS05427943
054279465;S FORK PHEASANT BRANCH @ DEMING WAY @ MIDDLETON,WI;43.09860617;-89.52151;USGS054279465
05427948;PHEASANT BRANCH AT MIDDLETON, WI;43.1033333;-89.5116667;USGS05427948
05428000;LAKE MENDOTA AT MADISON, WI;43.0949956;-89.3701184;USGS05428000
05428500;YAHARA RIVER AT EAST MAIN STREET AT MADISON, WI;43.08944444;-89.3608333;USGS05428500
05429000;LAKE MONONA AT MADISON, WI;43.0633297;-89.3970636;USGS05429000
05429485;LAKE WAUBESA AT MC FARLAND, WI;43.00888889;-89.3052778;USGS05429485
05429500;YAHARA RIVER AT MC FARLAND, WI;43.00888889;-89.305;USGS05429500
05429700;YAHARA RIVER @ FORTON STREET BRIDGE @ STOUGHTON,WI;42.9197239;-89.2203937;USGS05429700
05430150;BADFISH CREEK NEAR COOKSVILLE, WI;42.83333785;-89.19678199;USGS05430150
05430175;YAHARA RIVER NEAR FULTON, WI;42.82638889;-89.1719444;USGS05430175
05430500;ROCK RIVER AT AFTON, WI;42.6136111;-89.0716667;USGS05430500
05431016;JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI;42.6408333;-88.5608333;USGS05431016
05431486;TURTLE CREEK AT CARVERS ROCK ROAD NEAR CLINTON, WI;42.5972222;-88.8291667;USGS05431486
05432500;PECATONICA RIVER AT DARLINGTON, WI;42.67777778;-90.1186111;USGS05432500
05432695;RIDGEWAY BRANCH NEAR HOLLANDALE, WI;42.94055556;-89.9211111;USGS05432695
05432927;PLEASANT VALLEY CREEK @ CTH H NR BLANCHARDVILLE,WI;42.8747222;-89.7991667;USGS05432927
05433000;EAST BRANCH PECATONICA RIVER NR BLANCHARDVILLE, WI;42.78555556;-89.8611111;USGS05433000
05434500;PECATONICA RIVER AT MARTINTOWN, WI;42.51;-89.8013889;USGS05434500
05435500;PECATONICA RIVER AT FREEPORT, IL;42.3027969;-89.6195605;USGS05435500
05435943;BADGER MILL CREEK AT VERONA, WI;42.97694444;-89.5394444;USGS05435943
05435950;SUGAR RIVER NEAR VERONA, WI;42.94916667;-89.5441667;USGS05435950
05436500;SUGAR RIVER NEAR BRODHEAD, WI;42.61230556;-89.3979722;USGS05436500
05437050;PECATONICA RIVER NR SHIRLAND, ILL;42.43805556;-89.175;USGS05437050
05437500;ROCK RIVER AT ROCKTON, IL;42.44862697;-89.0698316;USGS05437500
05437610;ROCK RIVER AT LATHAM PARK, IL;42.36888889;-89.0586111;USGS05437610
05437641;ROCK RIVER AT AUBURN ST AT ROCKFORD;42.28888889;-89.0652778;USGS05437641
05437645;ROCK RIVER ABOVE DAM AT ROCKFORD, IL;42.26652778;-89.0960278;USGS05437645
05438030;FRANKLINVILLE CREEK AT FRANKLINVILLE, IL;42.27666667;-88.51;USGS05438030
05438170;KISHWAUKEE RIVER AT MARENGO, IL;42.26527778;-88.6080556;USGS05438170
05438283;PISCASAW CREEK NEAR WALWORTH, WI;42.52166667;-88.6608333;USGS05438283
05438500;KISHWAUKEE RIVER AT BELVIDERE, IL;42.25613208;-88.8631565;USGS05438500
05439000;SOUTH BRANCH KISHWAUKEE RIVER AT DEKALB, IL;41.9311111;-88.7597222;USGS05439000
05439500;SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL;42.11058064;-88.9006527;USGS05439500
05440000;KISHWAUKEE RIVER NEAR PERRYVILLE, IL;42.19444444;-88.9988889;USGS05440000
05440700;ROCK RIVER AT BYRON, IL;42.1230805;-89.2559395;USGS05440700
05442300;ROCK RIVER AT DIXON, IL;41.84416667;-89.4858333;USGS05442300
05443000;ROCK RIVER ABOVE SINNISSIPPI DAM AT ROCK FALLS, IL;41.7875;-89.6763889;USGS05443000
05443500;ROCK RIVER AT COMO, IL;41.78280816;-89.7498321;USGS05443500
05444000;ELKHORN CREEK NEAR PENROSE, IL;41.90280739;-89.696223;USGS05444000
05446500;ROCK RIVER NEAR JOSLIN, IL;41.5561111;-90.1852778;USGS05446500
05447500;GREEN RIVER NEAR GENESEO, IL;41.48892309;-90.1576186;USGS05447500
05448000;MILL CREEK AT MILAN, IL;41.44225587;-90.5559686;USGS05448000
05448400;West Main Drainage Ditch 1 and 2 near Britt, IA;43.1024617;-93.7846643;USGS05448400
05449500;Iowa River near Rowan, IA;42.75994409;-93.6218489;USGS05449500
05451080;South Fork Iowa River near Blairsburg, IA;42.5436111;-93.5894444;USGS05451080
05451210;South Fork Iowa River NE of New Providence, IA;42.3150833;-93.1520556;USGS05451210
05451500;Iowa River at Marshalltown, IA;42.06582096;-92.9076997;USGS05451500
05451700;Timber Creek near Marshalltown, IA;42.0088776;-92.852421;USGS05451700
05451770;Iowa River at County Highway E49 near Tama, IA;41.96425556;-92.63655;USGS05451770
05451900;Richland Creek near Haven, IA;41.89943868;-92.474355;USGS05451900
05451955;Stein Creek near Clutier, IA;42.079438;-92.3001864;USGS05451955
05452000;Salt Creek near Elberon, IA;41.96416188;-92.3132418;USGS05452000
05452200;Walnut Creek near Hartwick, IA;41.8349969;-92.386297;USGS05452200
05452500;Iowa River near Belle Plaine, IA;41.85905556;-92.2779167;USGS05452500
05453000;Big Bear Creek at Ladora, IA;41.74944709;-92.1821267;USGS05453000
05453100;Iowa River at Marengo, IA;41.81272566;-92.064792;USGS05453100
05453200;Price Creek at Amana, IA;41.80500685;-91.8732336;USGS05453200
05453520;Iowa River below Coralville Dam nr Coralville, IA;41.71529327;-91.5301698;USGS05453520
05453600;Rapid Creek below Morse, IA;41.72916667;-91.4273889;USGS05453600
05454000;Rapid Creek near Iowa City, IA;41.7000165;-91.4876684;USGS05454000
05454090;Muddy Creek at Coralville, IA;41.7;-91.5627778;USGS05454090
05454220;Clear Creek near Oxford, IA;41.7183455;-91.7401737;USGS05454220
05454300;Clear Creek near Coralville, IA;41.67668186;-91.5987812;USGS05454300
05454500;Iowa River at Iowa City, IA;41.6566832;-91.5410017;USGS05454500
05455010;South Branch Ralston Creek at Iowa City, IA;41.65140608;-91.5076675;USGS05455010
05455100;Old Mans Creek near Iowa City, IA;41.60640518;-91.61572419;USGS05455100
05455230;Deep River at Deep River, IA;41.59139226;-92.3551841;USGS05455230
05455500;English River at Kalona, IA;41.4697387;-91.7146129;USGS05455500
05455700;Iowa River near Lone Tree, IA;41.42377778;-91.4785278;USGS05455700
05457000;CEDAR RIVER NEAR AUSTIN, MN;43.63718529;-92.9746369;USGS05457000
05457440;Deer Creek near Carpenter, IA;43.4149654;-92.9849187;USGS05457440
05457505;Cedar River at Osage, IA;43.2834722;-92.8525;USGS05457505
05457700;Cedar River at Charles City, IA;43.06219456;-92.6738835;USGS05457700
05458000;Little Cedar River near Ionia, IA;43.03328014;-92.5035435;USGS05458000
05458300;Cedar River at Waverly, IA;42.73721967;-92.47009;USGS05458300
05458500;Cedar River at Janesville, IA;42.64831555;-92.4651859;USGS05458500
05458900;West Fork Cedar River at Finchford, IA;42.6294261;-92.54352199;USGS05458900
05459490;Spring Creek near Mason City, IA;43.21329319;-93.2107594;USGS05459490
05459500;Winnebago River at Mason City, IA;43.16496176;-93.1927034;USGS05459500
05460000;Clear Lake at Clear Lake, IA;43.12416667;-93.3838889;USGS05460000
05460400;Shell Rock River near Rockford, IA;43.00538889;-92.9255833;USGS05460400
05462000;Shell Rock River at Shell Rock, IA;42.7119245;-92.5829664;USGS05462000
05463000;Beaver Creek at New Hartford, IA;42.572;-92.6182778;USGS05463000
05463050;Cedar River at Cedar Falls, IA;42.53756756;-92.4434929;USGS05463050
05463500;Black Hawk Creek at Hudson, IA;42.4077639;-92.4632451;USGS05463500
05464000;Cedar River at Waterloo, IA;42.4955419;-92.3343516;USGS05464000
05464220;Wolf Creek near Dysart, IA;42.25152778;-92.2988889;USGS05464220
05464315;Cedar River at Vinton, IA;42.1708283;-92.0237917;USGS05464315
05464420;Cedar River at Blairs Ferry Road at Palo, IA;42.06916346;-91.7851803;USGS05464420
05464500;Cedar River at Cedar Rapids, IA;41.97194549;-91.6671239;USGS05464500
05464695;Indian Creek at Marion, IA;42.03094444;-91.6118611;USGS05464695
05464780;Cedar River at Cedar Bluff, IA;41.7872222;-91.31375;USGS05464780
0546494140;WB Wapsinonoc Cr abv Baker Ave at West Branch, IA;41.69038889;-91.3504444;USGS0546494140
0546494150;Unnamed Trb to WB Wapsinonoc Cr at West Branch, IA;41.6905833;-91.3501944;USGS0546494150
0546494170;WB Wapsinonoc Cr at College St at West Branch, IA;41.6735833;-91.3436944;USGS0546494170
05464942;Hoover Cr at Hoover Nat Hist Site, West Branch, IA;41.6695833;-91.3506389;USGS05464942
05465000;Cedar River near Conesville, IA;41.40919179;-91.2904335;USGS05465000
05465500;Iowa River at Wapello, IA;41.1780861;-91.1820939;USGS05465500
05465700;Iowa River at Oakville, IA;41.10319444;-91.0635278;USGS05465700
05466000;EDWARDS RIVER NEAR ORION, IL;41.27198035;-90.3776269;USGS05466000
05466500;EDWARDS RIVER NEAR NEW BOSTON, IL;41.18697738;-90.9673663;USGS05466500
05467000;POPE CREEK NEAR KEITHSBURG, IL;41.12892328;-90.9193094;USGS05467000
05469000;HENDERSON CREEK NEAR OQUAWKA, IL;41.0014258;-90.8543072;USGS05469000
05469860;Mud Lake Drainage Ditch 71 at Jewell, IA;42.31442529;-93.639938;USGS05469860
05469990;Keigley Branch near Story City, IA;42.15026194;-93.6204947;USGS05469990
05470000;South Skunk River near Ames, IA;42.0665132;-93.6201343;USGS05470000
